 Company ,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Hyundai,Tucson,Platinum Diesel AT,30.19,2022,SUV,2.0L Diesel,18,—,Automatic,Diesel,—,190,6,Yes,No,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,30.19 Lakh,,—,—,—,5,1997,Yes,186,3 Years / Unlimited km,LED,186 PS,416 Nm,54 L
Hyundai,Tucson,Signature Diesel AT,32.87,2022,SUV,2.0L Diesel,18,—,Automatic,Diesel,—,190,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,32.87 Lakh,,—,—,—,5,1997,Yes,186,3 Years / Unlimited km,LED,186 PS,416 Nm,54 L
Hyundai,Tucson,Signature Diesel 4WD AT,34.39,2022,SUV,2.0L Diesel,18,—,Automatic,Diesel,—,190,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,34.39 Lakh,,—,—,—,5,1997,Yes,186,3 Years / Unlimited km,LED,186 PS,416 Nm,54 L
Hyundai,Kona Electric,Premium,23.84,2019,SUV,Electric,—,452,Automatic,Electric,39.2 kWh,155,6,Yes,No,5★,Cam+Sensor,Premium,"7""",Yes,Auto,Leatherette,AA/CarPlay,23.84 Lakh,,57 mins,6.1 h,136 PS,5,—,No,136,8 Years / 1.6 Lakh km,LED,136 PS,395 Nm,EV
Hyundai,Kona Electric,Premium Dual Tone,24.03,2019,SUV,Electric,—,452,Automatic,Electric,39.2 kWh,155,6,Yes,No,5★,Cam+Sensor,Premium,"7""",Yes,Auto,Leatherette,AA/CarPlay,24.03 Lakh,,57 mins,6.1 h,136 PS,5,—,No,136,8 Years / 1.6 Lakh km,LED,136 PS,395 Nm,EV
Hyundai,Stargazer,1.5 MT,10,Upcoming 2026,MPV,1.5L Petrol,—,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,10.00 Lakh,,—,—,—,7,1497,No,113,3 Years / 1 Lakh km,Halogen,115 PS,144 Nm,40 L
Hyundai,Stargazer,1.5 IVT,11.5,Upcoming 2026,MPV,1.5L Petrol,—,—,Automatic,Petrol,—,160,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",No,Auto,Leatherette,AA/CarPlay,11.50 Lakh,,—,—,—,7,1497,No,113,3 Years / 1 Lakh km,LED,115 PS,144 Nm,40 L
Hyundai,Nexo,FCEV,50,Upcoming 2026,SUV,Hydrogen Fuel Cell,—,826,Automatic,Hydrogen,2.64 kWh,179,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Yes,Auto,Leatherette,AA/CarPlay,50.00 Lakh,,~5 mins,—,190 kW,5,—,No,255,3 Years / 1 Lakh km,LED,258 PS,350 Nm,162.6 L
Hyundai,Casper,1.2 MT,6,Upcoming 2026,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Sensors,Basic,"8""",Yes,Manual,Fabric,AA/CarPlay,6.00 Lakh,,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Casper,1.0 Turbo AT,9,Upcoming 2026,SUV,1.0L Turbo Petrol,12.8,—,Automatic,Petrol,—,160,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,9.00 Lakh,,—,—,—,5,998,Yes,100,3 Years / 1 Lakh km,Projector,100 PS,172 Nm,35 L
Hyundai,Prime HB,CNG,6,2025,Hatchback,1.2L Bi-fuel,27.32,—,Manual,CNG,—,80,6,Yes,No,Not Tested,Sensors,Basic,"9""",No,Manual,Fabric,AA/CarPlay,6.00 Lakh,Pending,—,—,—,5,1197,No,69,3 Years / 1 Lakh km,Halogen,69 PS,95.2 Nm,60 L
Hyundai,Prime SD,CNG,6.9,2025,Sedan,1.2L Bi-fuel,28.4,—,Manual,CNG,—,80,6,Yes,No,Not Tested,Sensors,Basic,"9""",No,Manual,Fabric,AA/CarPlay,6.90 Lakh,Pending,—,—,—,5,1197,No,69,3 Years / 1 Lakh km,Halogen,69 PS,95.2 Nm,65 L
Hyundai,Creta Facelift,E Petrol MT,11,2024,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,11.00 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / Unlimited km,Halogen,115 PS,144 Nm,50 L
Hyundai,Creta Facelift,SX(O) Turbo DCT,20,2024,SUV,1.5L Turbo GDi,18.4,—,Automatic,Petrol,—,170,6,Yes,Yes,3★,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,20.00 Lakh,Pending,—,—,—,5,1482,Yes,160,3 Years / Unlimited km,LED,160 PS,253 Nm,50 L
Hyundai,Venue Facelift,E Petrol MT,7.94,2024,SUV,1.2L Kappa Petrol,17.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,7.94 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,113.8 Nm,45 L
Hyundai,Venue Facelift,SX(O) Turbo DCT,13.38,2024,SUV,1.0L Turbo GDi,18.1,—,Automatic,Petrol,—,165,6,Yes,Yes,Not Tested,Camera,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,13.38 Lakh,Pending,—,—,—,5,998,Yes,120,3 Years / 1 Lakh km,LED,120 PS,172 Nm,45 L
Hyundai,Alcazar Facelift,Executive Petrol MT,14.99,2024,SUV,1.5L Turbo GDi,17.5,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Sensors,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,14.99 Lakh,Pending,—,—,—,7,1482,Yes,160,3 Years / Unlimited km,LED,160 PS,253 Nm,50 L
Hyundai,Alcazar Facelift,Signature Diesel AT,21.74,2024,SUV,1.5L CRDi Diesel,20.4,—,Automatic,Diesel,—,170,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,21.74 Lakh,Pending,—,—,—,6,1493,Yes,116,3 Years / Unlimited km,LED,116 PS,250 Nm,50 L
Hyundai,Verna Facelift,HX2 Petrol MT,10.98,Upcoming 2026,Sedan,1.5L MPi Petrol,18.6,—,Manual,Petrol,—,170,7,Yes,No,5★,Sensors,Basic,—,No,Manual,Fabric,—,10.98 Lakh,Pending,—,—,—,5,1497,No,115,3 Years / Unlimited km,Projector,115 PS,144 Nm,45 L
Hyundai,Verna Facelift,HX10 Turbo DCT,18.25,Upcoming 2026,Sedan,1.5L Turbo GDi,20,—,Automatic,Petrol,—,170,7,Yes,Yes,5★,360° Cam,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,18.25 Lakh,Pending,—,—,—,5,1482,Yes,160,3 Years / Unlimited km,LED,160 PS,253 Nm,45 L
Hyundai,Exter Facelift,Base Petrol MT,5.8,2025,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,5.80 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,113.8 Nm,37 L
Hyundai,Exter Facelift,Top Petrol AMT,9.57,2025,SUV,1.2L Kappa Petrol,19.4,—,Automatic,Petrol,—,150,6,Yes,No,Not Tested,Camera,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,9.57 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Projector,83 PS,113.8 Nm,37 L
Hyundai,Sonata,GDi,20.77,Upcoming 2026,Sedan,2.5L Petrol,15,—,Automatic,Petrol,—,210,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,20.77 Lakh,Pending,—,—,—,5,2497,No,191,3 Years / 1 Lakh km,LED,191 PS,245 Nm,60 L
Hyundai,Elantra,SX,15.9,Upcoming 2026,Sedan,2.0L Petrol,15,—,Automatic,Petrol,—,200,6,Yes,Yes,Not Tested,Camera,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,15.90 Lakh,Pending,—,—,—,5,1999,No,152,3 Years / 1 Lakh km,LED,152 PS,192 Nm,50 L
Hyundai,Boulder,Base,60,Upcoming 2028,SUV,2.5L Turbo Petrol,—,—,Automatic,Petrol,—,200,7,Yes,Yes,Not Tested,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,60.00 Lakh,Pending,—,—,—,5,2497,Yes,281,3 Years / 1 Lakh km,LED,281 PS,422 Nm,70 L
Hyundai,Alcazar CNG,Base CNG,15,Upcoming 2026,SUV,1.5L Turbo CNG,20,—,Manual,CNG,—,160,6,Yes,No,Not Tested,Sensors,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,15.00 Lakh,Pending,—,—,—,6,1482,Yes,150,3 Years / Unlimited km,LED,150 PS,250 Nm,60 L
Hyundai,i20 Facelift,Era Petrol MT,5.99,Upcoming 2026,Hatchback,1.2L Kappa Petrol,20,—,Manual,Petrol,—,160,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,5.99 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,114.7 Nm,37 L
Hyundai,i20 Facelift,Asta Opt IVT,11.53,Upcoming 2026,Hatchback,1.2L Kappa Petrol,20,—,Automatic,Petrol,   ,160,6,Yes,No,3★,Camera,Premium,"10.25""",Yes,Auto,Fabric,AA/CarPlay,11.53 Lakh,Pending,—,—,—,5,1197,No,88,3 Years / 1 Lakh km,LED,88 PS,114.7 Nm,37 L
Hyundai,Kona Electric Facelift,Standard,25,Upcoming 2026,SUV,Electric,—,500,Automatic,Electric,64.8 kWh,160,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,57 mins,6.5 h,136 bhp,5,—,No,136,8 Years / 1.6 Lakh km,LED,136 PS,395 Nm,EV
Hyundai,Ioniq 5 Facelift,Long Range RWD,46.3,Upcoming 2026,SUV,Electric,—,631,Automatic,Electric,72.6 kWh,185,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,46.30 Lakh,Pending,18 mins,6.5 h,215 bhp,5,—,No,215,8 Years / 1.6 Lakh km,LED,215 PS,350 Nm,EV
Hyundai,Ni1i,Hybrid 7-Seater,18,Upcoming 2027,SUV,1.5L Petrol Hybrid,25,—,Automatic,Hybrid,—,180,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,18.00 Lakh,Pending,—,—,—,7,1497,No,150,3 Years / Unlimited km,LED,150 PS,250 Nm,50 L
Hyundai,Aura Facelift,E Petrol MT,6.49,2023,Sedan,1.2L Kappa Petrol,20.5,—,Manual,Petrol,—,160,4,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,6.49 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,113.8 Nm,37 L
Hyundai,Aura Facelift,SX(O) Petrol AMT,9.05,2023,Sedan,1.2L Kappa Petrol,20.3,—,AMT,Petrol,—,160,6,Yes,No,2★,Camera,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.05 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Projector,83 PS,113.8 Nm,37 L
Hyundai,Aura Facelift,SX CNG MT,8.3,2023,Sedan,1.2L Bi-Fuel,28.5,—,Manual,CNG,—,160,4,Yes,No,2★,Camera,Premium,"8""",No,Manual,Fabric,AA/CarPlay,8.30 Lakh,Pending,—,—,—,5,1197,No,69,3 Years / 1 Lakh km,Projector,69 PS,95.2 Nm,65 L
Hyundai,Grand i10 Nios Facelift,Era Petrol MT,5.92,2023,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,4,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,5.92 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Halogen,83 PS,113.8 Nm,37 L
Hyundai,Grand i10 Nios Facelift,Asta Petrol AMT,8.56,2023,Hatchback,1.2L Kappa Petrol,16,—,AMT,Petrol,—,160,6,Yes,No,2★,Camera,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.56 Lakh,Pending,—,—,—,5,1197,No,83,3 Years / 1 Lakh km,Projector,83 PS,113.8 Nm,37 L
Hyundai,Grand i10 Nios Facelift,Sportz CNG MT,7.58,2023,Hatchback,1.2L Bi-Fuel,27,—,Manual,CNG,—,160,4,Yes,No,2★,Camera,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.58 Lakh,Pending,—,—,—,5,1197,No,69,3 Years / 1 Lakh km,Projector,69 PS,95.2 Nm,60 L
Toyota,Glanza,E,6.86,2022,Hatchback,1.2L Petrol,22.35,—,Manual,Petrol,—,160,2,Yes,No,Not Tested,Sensors,Basic,—,No,Auto,Fabric,—,6.86 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Glanza,S,7.75,2022,Hatchback,1.2L Petrol,22.35,—,Manual,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,7.75 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Glanza,G,8.78,2022,Hatchback,1.2L Petrol,22.35,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,8.78 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED Projector,88.5 PS,113 Nm,37 L
Toyota,Glanza,V,9.8,2022,Hatchback,1.2L Petrol,22.35,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,360° Cam,Premium,"9""",No,Auto,Fabric,AA/CarPlay,9.80 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED Projector,88.5 PS,113 Nm,37 L
Toyota,Glanza,S AMT,8.25,2022,Hatchback,1.2L Petrol,22.94,—,AMT,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,8.25 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Glanza,G AMT,9.28,2022,Hatchback,1.2L Petrol,22.94,—,AMT,Petrol,—,160,6,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,9.28 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED Projector,88.5 PS,113 Nm,37 L
Toyota,Glanza,V AMT,10,2022,Hatchback,1.2L Petrol,22.94,—,AMT,Petrol,—,160,6,Yes,No,Not Tested,360° Cam,Premium,"9""",No,Auto,Fabric,AA/CarPlay,10.00 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED Projector,88.5 PS,113 Nm,37 L
Toyota,Glanza,S CNG,8.65,2022,Hatchback,1.2L CNG,30.61,—,Manual,CNG,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,8.65 Lakh,Pending,—,—,—,5,1197,No,76,3 Years / 1 Lakh km,Halogen,76 PS,98.5 Nm,55 L
Toyota,Glanza,G CNG,9.68,2022,Hatchback,1.2L CNG,30.61,—,Manual,CNG,—,160,6,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,9.68 Lakh,Pending,—,—,—,5,1197,No,76,3 Years / 1 Lakh km,LED Projector,76 PS,98.5 Nm,55 L
Toyota,Taisor,E,7.74,2024,SUV,1.2L Petrol,21.7,—,Manual,Petrol,—,160,2,Yes,No,Not Tested,Sensors,Basic,—,No,Auto,Fabric,—,7.74 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Taisor,S,8.6,2024,SUV,1.2L Petrol,21.7,—,Manual,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,8.60 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Taisor,S+,9,2024,SUV,1.2L Petrol,21.7,—,Manual,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,9.00 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED,88.5 PS,113 Nm,37 L
Toyota,Taisor,G Turbo,10.56,2024,SUV,1.0L Turbo,21.5,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,Camera,Premium,"9""",No,Auto,Fabric,AA/CarPlay,10.56 Lakh,Pending,—,—,—,5,998,Yes,99,3 Years / 1 Lakh km,LED,99 PS,148 Nm,37 L
Toyota,Taisor,V Turbo,11.48,2024,SUV,1.0L Turbo,21.5,—,Manual,Petrol,—,160,6,Yes,No,Not Tested,360° Cam,Premium,"9""",No,Auto,Fabric,AA/CarPlay,11.48 Lakh,Pending,—,—,—,5,998,Yes,99,3 Years / 1 Lakh km,LED,99 PS,148 Nm,37 L
Toyota,Taisor,S AMT,9.13,2024,SUV,1.2L Petrol,22.8,—,AMT,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,9.13 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,Halogen,88.5 PS,113 Nm,37 L
Toyota,Taisor,S+ AMT,9.53,2024,SUV,1.2L Petrol,22.8,—,AMT,Petrol,—,160,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,9.53 Lakh,Pending,—,—,—,5,1197,No,88.5,3 Years / 1 Lakh km,LED,88.5 PS,113 Nm,37 L
Toyota,Taisor,G Turbo AT,11.96,2024,SUV,1.0L Turbo,20,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,Camera,Premium,"9""",No,Auto,Fabric,AA/CarPlay,11.96 Lakh,Pending,—,—,—,5,998,Yes,99,3 Years / 1 Lakh km,LED,99 PS,148 Nm,37 L
Toyota,Taisor,V Turbo AT,12.88,2024,SUV,1.0L Turbo,20,—,Auto,Petrol,—,160,6,Yes,No,Not Tested,360° Cam,Premium,"9""",No,Auto,Fabric,AA/CarPlay,12.88 Lakh,Pending,—,—,—,5,998,Yes,99,3 Years / 1 Lakh km,LED,99 PS,148 Nm,37 L
Toyota,Taisor,E CNG,8.72,2024,SUV,1.2L CNG,28.5,—,Manual,CNG,—,160,2,Yes,No,Not Tested,Sensors,Basic,—,No,Auto,Fabric,—,8.72 Lakh,Pending,—,—,—,5,1197,No,76,3 Years / 1 Lakh km,Halogen,76 PS,98.5 Nm,55 L
Toyota,Rumion,S,10.44,2023,MUV,1.5L Petrol,20.51,—,Manual,Petrol,—,160,2,Yes,No,3★,Sensors,Premium,"7""",No,Manual,Fabric,AA/CarPlay,10.44 Lakh,Pending,—,—,—,7,1462,No,101.6,3 Years / 1 Lakh km,Halogen,101.6 PS,136.8 Nm,45 L
Toyota,Rumion,G,11.6,2023,MUV,1.5L Petrol,20.51,—,Manual,Petrol,—,160,2,Yes,No,3★,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,11.60 Lakh,Pending,—,—,—,7,1462,No,101.6,3 Years / 1 Lakh km,Halogen,101.6 PS,136.8 Nm,45 L
Toyota,Rumion,V,12.33,2023,MUV,1.5L Petrol,20.51,—,Manual,Petrol,—,160,6,Yes,No,3★,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,12.33 Lakh,Pending,—,—,—,7,1462,No,101.6,3 Years / 1 Lakh km,Halogen,101.6 PS,136.8 Nm,45 L
Toyota,Rumion,S AT,11.94,2023,MUV,1.5L Petrol,20.11,—,Auto,Petrol,—,160,2,Yes,No,3★,Sensors,Premium,"7""",No,Manual,Fabric,AA/CarPlay,11.94 Lakh,Pending,—,—,—,7,1462,No,101.6,3 Years / 1 Lakh km,Halogen,101.6 PS,136.8 Nm,45 L
Toyota,Rumion,V AT,13.73,2023,MUV,1.5L Petrol,20.11,—,Auto,Petrol,—,160,6,Yes,No,3★,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,13.73 Lakh,Pending,—,—,—,7,1462,No,101.6,3 Years / 1 Lakh km,Halogen,101.6 PS,136.8 Nm,45 L
Toyota,Rumion,S CNG,11.39,2023,MUV,1.5L CNG,26.11,—,Manual,CNG,—,160,2,Yes,No,3★,Sensors,Premium,"7""",No,Manual,Fabric,AA/CarPlay,11.39 Lakh,Pending,—,—,—,7,1462,No,86.6,3 Years / 1 Lakh km,Halogen,86.6 PS,121.5 Nm,60 L
Toyota,Urban Cruiser Hyryder,E,11.14,2022,SUV,1.5L Petrol,21.12,—,Manual,Petrol,—,170,2,Yes,No,Not Tested,Sensors,Basic,—,No,Auto,Fabric,—,11.14 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,Halogen,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,S,12.81,2022,SUV,1.5L Petrol,21.12,—,Manual,Petrol,—,170,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,12.81 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,Halogen,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,G,14.49,2022,SUV,1.5L Petrol,21.12,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Camera,Premium,"9""",Panoramic,Auto,Fabric,AA/CarPlay,14.49 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,LED,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,V,16.04,2022,SUV,1.5L Petrol,21.12,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,360° Cam,Premium,"9""",Panoramic,Auto,Leatherette,AA/CarPlay,16.04 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,LED,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,S AT,14.01,2022,SUV,1.5L Petrol,20.58,—,Auto,Petrol,—,170,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,14.01 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,Halogen,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,G AT,15.69,2022,SUV,1.5L Petrol,20.58,—,Auto,Petrol,—,170,6,Yes,No,Not Tested,Camera,Premium,"9""",Panoramic,Auto,Fabric,AA/CarPlay,15.69 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,LED,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,V AT,17.24,2022,SUV,1.5L Petrol,20.58,—,Auto,Petrol,—,170,6,Yes,No,Not Tested,360° Cam,Premium,"9""",Panoramic,Auto,Leatherette,AA/CarPlay,17.24 Lakh,Pending,—,—,—,5,1462,No,102,3 Years / 1 Lakh km,LED,102 PS,137 Nm,45 L
Toyota,Urban Cruiser Hyryder,S CNG,13.71,2022,SUV,1.5L CNG,26.6,—,Manual,CNG,—,170,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,13.71 Lakh,Pending,—,—,—,5,1462,No,88,3 Years / 1 Lakh km,Halogen,88 PS,121.5 Nm,55 L
Toyota,Urban Cruiser Hyryder,G CNG,15.59,2022,SUV,1.5L CNG,26.6,—,Manual,CNG,—,170,6,Yes,No,Not Tested,Camera,Premium,"9""",Panoramic,Auto,Fabric,AA/CarPlay,15.59 Lakh,Pending,—,—,—,5,1462,No,88,3 Years / 1 Lakh km,LED,88 PS,121.5 Nm,55 L
Toyota,Urban Cruiser Hyryder,S Hybrid,16.66,2022,SUV,1.5L Hybrid,27.97,—,Auto,Hybrid,—,170,2,Yes,No,Not Tested,Camera,Premium,"7""",No,Auto,Fabric,AA/CarPlay,16.66 Lakh,Pending,—,—,—,5,1490,No,114,3 Years / 1 Lakh km,Halogen,114 PS,141 Nm,45 L
Toyota,Urban Cruiser Hyryder,G Hybrid,18.69,2022,SUV,1.5L Hybrid,27.97,—,Auto,Hybrid,—,170,6,Yes,No,Not Tested,Camera,Premium,"9""",Panoramic,Auto,Fabric,AA/CarPlay,18.69 Lakh,Pending,—,—,—,5,1490,No,114,3 Years / 1 Lakh km,LED,114 PS,141 Nm,45 L
Toyota,Urban Cruiser Hyryder,V Hybrid,19.99,2022,SUV,1.5L Hybrid,27.97,—,Auto,Hybrid,—,170,6,Yes,No,Not Tested,360° Cam,Premium,"9""",Panoramic,Auto,Leatherette,AA/CarPlay,19.99 Lakh,Pending,—,—,—,5,1490,No,114,3 Years / 1 Lakh km,LED,114 PS,141 Nm,45 L
Toyota,Innova Crysta,GX 7Str,19.99,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,19.99 Lakh,Pending,—,—,—,7,2393,Yes,148,3 Years / 1 Lakh km,Halogen,148 PS,343 Nm,55 L
Toyota,Innova Crysta,GX 8Str,19.99,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,19.99 Lakh,Pending,—,—,—,8,2393,Yes,148,3 Years / 1 Lakh km,Halogen,148 PS,343 Nm,55 L
Toyota,Innova Crysta,GX Plus 7Str,21.71,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,21.71 Lakh,Pending,—,—,—,7,2393,Yes,148,3 Years / 1 Lakh km,Halogen,148 PS,343 Nm,55 L
Toyota,Innova Crysta,GX Plus 8Str,21.76,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,21.76 Lakh,Pending,—,—,—,8,2393,Yes,148,3 Years / 1 Lakh km,Halogen,148 PS,343 Nm,55 L
Toyota,Innova Crysta,VX 7Str,25.4,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Camera,Premium,"8""",No,Auto,Fabric,AA/CarPlay,25.40 Lakh,Pending,—,—,—,7,2393,Yes,148,3 Years / 1 Lakh km,LED,148 PS,343 Nm,55 L
Toyota,Innova Crysta,VX 8Str,25.45,2016,MUV,2.4L Diesel,11.25,—,Manual,Diesel,—,170,3,Yes,No,5★,Camera,Premium,"8""",No,Auto,Fabric,AA/CarPlay,25.45 Lakh,Pending,—,—,—,8,2393,Yes,148,3 Years / 1 Lakh km,LED,148 PS,343 Nm,55 L
