Company,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Nissan,Magnite,MT ACENTA,6.76,2020,SUV,1.0L Petrol,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.76 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,MT N-CONNECTA,7.39,2020,SUV,1.0L Petrol,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.39 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,MT TEKNA,8.32,2020,SUV,1.0L Petrol,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.32 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,MT TEKNA+,8.65,2020,SUV,1.0L Petrol,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.65 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,TURBO MT N-CONNECTA,8.7,2020,SUV,1.0L Turbo,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.70 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,TURBO MT TEKNA,9.5,2020,SUV,1.0L Turbo,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.50 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,TURBO MT TEKNA+,9.84,2020,SUV,1.0L Turbo,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.84 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,EZ-SHIFT VISIA,6.2,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.20 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,EZ-SHIFT ACENTA,7.32,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,7.32 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,EZ-SHIFT N-CONNECTA,7.95,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.95 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,EZ-SHIFT TEKNA,8.88,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.88 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,EZ-SHIFT TEKNA+,9.21,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.21 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,Turbo X-TRONIC CVT ACENTA,9.25,2020,SUV,1.0L Turbo,19.9,—,CVT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.25 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,Turbo X-TRONIC CVT N-CONNECTA,9.67,2020,SUV,1.0L Turbo,19.9,—,CVT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.67 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,Turbo X-TRONIC CVT TEKNA,10.62,2020,SUV,1.0L Turbo,19.9,—,CVT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,10.62 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,Turbo X-TRONIC CVT TEKNA+,10.96,2020,SUV,1.0L Turbo,19.9,—,CVT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,10.96 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,MT Kuro Edition,7.74,2020,SUV,1.0L Petrol,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.74 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,EZ-SHIFT Kuro Edition,8.3,2020,SUV,1.0L Petrol,19.9,—,AMT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.30 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,No,71,3 Years / 1 Lakh km,Halogen,71 PS,96 Nm,40 L
Nissan,Magnite,Turbo MT Kuro Edition,9.05,2020,SUV,1.0L Turbo,19.9,—,Manual,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.05 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
Nissan,Magnite,Turbo CVT Kuro Edition,9.99,2020,SUV,1.0L Turbo,19.9,—,CVT,Petrol,—,150,2,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.99 Lakh,/assets/vehicle_images/Nissan/nissan magnite.png,—,—,—,5,999,Yes,99,3 Years / 1 Lakh km,Halogen,100 PS,160 Nm,40 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Nissan,Gravite,MT VISIA,5.65,2024,MUV,1.0L Petrol,19.3,—,Manual,Petrol,—,—,6,Yes,No,4★,Sensors,,—,No,Manual,Fabric,—,5.65 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Nissan,Gravite,MT ACENTA,6.59,2024,MUV,1.0L Petrol,19.3,—,Manual,Petrol,—,—,6,Yes,No,4★,Sensors,Premium,"8""",No,Manual,Fabric,AA/CarPlay,6.59 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Nissan,Gravite,MT N-CONNECTA,7.2,2024,MUV,1.0L Petrol,19.3,—,Manual,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.20 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Nissan,Gravite,EZ-SHIFT N-CONNECTA,7.8,2024,MUV,1.0L Petrol,19.6,—,AMT,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.80 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Nissan,Gravite,MT TEKNA,7.91,2024,MUV,1.0L Petrol,19.3,—,Manual,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Premium,AA/CarPlay,7.91 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Nissan,Gravite,MT TEKNA LAUNCH EDITION,8.35,2024,MUV,1.0L Petrol,19.3,—,Manual,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Premium,AA/CarPlay,8.35 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Nissan,Gravite,EZ-SHIFT TEKNA,8.49,2024,MUV,1.0L Petrol,19.6,—,AMT,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Premium,AA/CarPlay,8.49 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Nissan,Gravite,EZ-SHIFT TEKNA LAUNCH EDITION,8.93,2024,MUV,1.0L Petrol,19.6,—,AMT,Petrol,—,—,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Premium,AA/CarPlay,8.93 Lakh,/assets/vehicle_images/Nissan/Gravitas.png,—,—,—,7,999,No,71,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Renault,Kwid,RXE,4.7,2015,Hatchback,1.0L Petrol,21,—,Manual,Petrol,—,150,2,Yes,No,1★,Sensors,Basic,—,No,Manual,Fabric,—,4.70 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Kwid,RXT,5.5,2015,Hatchback,1.0L Petrol,22,—,Manual,Petrol,—,150,2,Yes,No,1★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,5.50 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Kwid,Climber AMT,6.45,2015,Hatchback,1.0L Petrol,22,—,AMT,Petrol,—,150,2,Yes,No,1★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,6.45 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Triber,RXE,6,2019,MUV,1.0L Petrol,18,—,Manual,Petrol,—,140,2,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.00 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Triber,RXZ,8.6,2019,MUV,1.0L Petrol,20,—,Manual,Petrol,—,140,4,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,8.60 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Triber,RXZ AMT,8.98,2019,MUV,1.0L Petrol,20,—,AMT,Petrol,—,140,4,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,8.98 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Kiger,RXE,6,2021,SUV,1.0L Petrol,19,—,Manual,Petrol,—,150,4,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.00 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Kiger,RXZ Turbo,10.34,2021,SUV,1.0L Turbo,20,—,Manual,Petrol,—,160,4,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,10.34 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,40 L
Renault,Kiger,RXZ Turbo CVT,11.23,2021,SUV,1.0L Turbo,20,—,CVT,Petrol,—,160,4,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,11.23 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,40 L
Renault,Duster,Techno,10.49,2026,SUV,1.3L Turbo,18,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,10.49 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,1332,Yes,156,3 Years / 1 Lakh km,LED,156 PS,254 Nm,50 L
Renault,Duster,Iconic,18.49,2026,SUV,1.3L Turbo,18,—,CVT,Petrol,—,170,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,18.49 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,1332,Yes,156,3 Years / 1 Lakh km,LED,156 PS,254 Nm,50 L
Renault,Duster,Iconic Launch Edition,18.71,2026,SUV,1.3L Turbo,18,—,CVT,Petrol,—,170,6,Yes,Yes,Not Tested,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,18.71 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,1332,Yes,156,3 Years / 1 Lakh km,LED,156 PS,254 Nm,50 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Renault,Kwid,RXL MT,5.2,2015,Hatchback,1.0L Petrol,21,—,Manual,Petrol,—,150,2,Yes,No,1★,Sensors,Basic,—,No,Manual,Fabric,—,5.20 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Kwid,RXL AMT,5.6,2015,Hatchback,1.0L Petrol,22,—,AMT,Petrol,—,150,2,Yes,No,1★,Sensors,Basic,—,No,Manual,Fabric,—,5.60 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Kwid,Climber MT,6.4,2015,Hatchback,1.0L Petrol,21,—,Manual,Petrol,—,150,2,Yes,No,1★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,6.40 Lakh,/assets/vehicle_images/Renault/Kwid.png,—,—,—,5,999,No,68,3 Years / 1 Lakh km,Halogen,68 PS,91 Nm,28 L
Renault,Triber,Authentic,6.3,2025,MUV,1.0L Petrol,18,—,Manual,Petrol,—,140,6,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.30 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Triber,Evolution,7.25,2025,MUV,1.0L Petrol,18,—,Manual,Petrol,—,140,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,7.25 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Triber,Techno,8,2025,MUV,1.0L Petrol,18,—,Manual,Petrol,—,140,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,8.00 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Triber,Emotion MT,8.65,2025,MUV,1.0L Petrol,18,—,Manual,Petrol,—,140,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.65 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Renault,Triber,Emotion AMT,9.17,2025,MUV,1.0L Petrol,18,—,AMT,Petrol,—,140,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.17 Lakh,/assets/vehicle_images/Renault/Triber.png,—,—,—,7,999,No,72,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Renault,Kiger,Authentic,6.3,2025,SUV,1.0L Petrol,19,—,Manual,Petrol,—,150,6,Yes,No,4★,Sensors,Basic,—,No,Manual,Fabric,—,6.30 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Kiger,Evolution,7.1,2025,SUV,1.0L Petrol,19,—,Manual,Petrol,—,150,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,7.10 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Kiger,Evolution AMT,7.6,2025,SUV,1.0L Petrol,19,—,AMT,Petrol,—,150,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,7.60 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,Halogen,72 PS,96 Nm,40 L
Renault,Kiger,Techno,8.2,2025,SUV,1.0L Petrol,19,—,Manual,Petrol,—,150,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.20 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Renault,Kiger,Techno AMT,8.7,2025,SUV,1.0L Petrol,19,—,AMT,Petrol,—,150,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.70 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Renault,Kiger,Emotion,9.15,2025,SUV,1.0L Petrol,19,—,Manual,Petrol,—,150,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Leatherette,AA/CarPlay,9.15 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,No,72,3 Years / 1 Lakh km,LED,72 PS,96 Nm,40 L
Renault,Kiger,Emotion Turbo MT,10,2025,SUV,1.0L Turbo,20,—,Manual,Petrol,—,160,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Leatherette,AA/CarPlay,10.00 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,40 L
Renault,Kiger,Techno Turbo CVT,10,2025,SUV,1.0L Turbo,20,—,CVT,Petrol,—,160,6,Yes,No,4★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,10.00 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,40 L
Renault,Kiger,Emotion Turbo CVT,11.3,2025,SUV,1.0L Turbo,20,—,CVT,Petrol,—,160,6,Yes,No,4★,360° Cam,Premium,"8""",No,Auto,Leatherette,AA/CarPlay,11.30 Lakh,/assets/vehicle_images/Renault/Renaults Kiger.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,40 L
Renault,Duster,Authentic,10.49,Upcoming 2026,SUV,1.0L Turbo,18,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Sensors,Premium,"7""",No,Manual,Fabric,—,10.49 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,50 L
Renault,Duster,Evolution,11.69,Upcoming 2026,SUV,1.0L Turbo,18,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.1""",No,Auto,Fabric,AA/CarPlay,11.69 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,999,Yes,100,3 Years / 1 Lakh km,LED,100 PS,160 Nm,50 L
Renault,Duster,Techno+,15.29,Upcoming 2026,SUV,1.3L Turbo,18,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,15.29 Lakh,/assets/vehicle_images/Renault/Duster.png,—,—,—,5,1332,Yes,156,3 Years / 1 Lakh km,LED,156 PS,254 Nm,50 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Volkswagen,Virtus,Chrome,10.5,2022,Sedan,1.0L TSI,20.8,—,Manual,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"10""",No,Auto,Fabric,AA/CarPlay,10.50 Lakh,/assets/vehicle_images/VW/volkswagen_virtus.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,45 L
Volkswagen,Virtus,Sport,14.1,2022,Sedan,1.5L TSI,19.8,—,Auto,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"10""",Yes,Auto,Leatherette,AA/CarPlay,14.10 Lakh,/assets/vehicle_images/VW/volkswagen_virtus.png,—,—,—,5,1498,Yes,148,4 Years / 1 Lakh km,LED,150 PS,250 Nm,45 L
Volkswagen,Taigun,1.0L TSI,11.42,2021,SUV,1.0L TSI,19.89,—,Manual,Petrol,—,180,6,Yes,No,5★,Cam+Sensor,Premium,"10""",No,Auto,Fabric,AA/CarPlay,11.42 Lakh,/assets/vehicle_images/VW/volkswagen_taigun.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,50 L
Volkswagen,Taigun,1.5L TSI,19.19,2021,SUV,1.5L TSI,18.5,—,Auto,Petrol,—,180,6,Yes,No,5★,Cam+Sensor,Premium,"10""",Yes,Auto,Leatherette,AA/CarPlay,19.19 Lakh,/assets/vehicle_images/VW/volkswagen_taigun.png,—,—,—,5,1498,Yes,148,4 Years / 1 Lakh km,LED,150 PS,250 Nm,50 L
Volkswagen,Tiguan,R-Line,45.73,2021,SUV,2.0L TSI,12.58,—,Auto,Petrol,—,200,6,Yes,Yes,5★,360° Cam,Premium,"10""",Panoramic,Auto,Leatherette,AA/CarPlay,45.73 Lakh,/assets/vehicle_images/VW/volkswagen_tiguan.png,—,—,—,5,1984,Yes,201,4 Years / 1 Lakh km,LED,201 PS,320 Nm,60 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Volkswagen,Golf,GTI,50.91,Upcoming 2026,Hatchback,2.0L TSI,14,—,Auto,Petrol,—,250,6,Yes,Yes,5★,360° Cam,Premium,"10""",Panoramic,Auto,Leatherette,AA/CarPlay,50.91 Lakh,/assets/vehicle_images/VW/volkswagen_golf.png,—,—,—,5,1984,Yes,201,4 Years / 1 Lakh km,LED,201 PS,370 Nm,50 L
Volkswagen,Taigun,Facelift,12,Upcoming 2026,SUV,1.0L TSI,19.89,—,Manual,Petrol,—,180,6,Yes,Yes,5★,Cam+Sensor,Premium,"10""",Yes,Auto,Fabric,AA/CarPlay,12.00 Lakh,/assets/vehicle_images/VW/volkswagen_taigun.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,50 L
Volkswagen,Virtus,Facelift,12,Upcoming 2026,Sedan,1.0L TSI,20.8,—,Manual,Petrol,—,190,6,Yes,Yes,5★,Cam+Sensor,Premium,"10""",Yes,Auto,Fabric,AA/CarPlay,12.00 Lakh,/assets/vehicle_images/VW/volkswagen_virtus.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,45 L
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Volkswagen,Taigun,GT Line,14.08,2024,SUV,1.0L TSI,19.89,—,Manual,Petrol,—,180,6,Yes,No,5★,Cam+Sensor,Premium,"10.1""",No,Auto,Fabric,AA/CarPlay,14.08 Lakh,/assets/vehicle_images/VW/volkswagen_taigun.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,50 L
Volkswagen,Taigun,GT Plus Sport,18.54,2024,SUV,1.5L TSI,19.01,—,Auto,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"10.1""",Yes,Auto,Leatherette,AA/CarPlay,18.54 Lakh,/assets/vehicle_images/VW/volkswagen_taigun.png,—,—,—,5,1498,Yes,150,4 Years / 1 Lakh km,LED,150 PS,250 Nm,50 L
Volkswagen,Virtus,GT Line,14.09,2024,Sedan,1.0L TSI,20.19,—,Manual,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"10.1""",No,Auto,Fabric,AA/CarPlay,14.09 Lakh,/assets/vehicle_images/VW/volkswagen_virtus.png,—,—,—,5,999,Yes,115,4 Years / 1 Lakh km,LED,115 PS,178 Nm,45 L
